snapped_at,price,market_cap,total_volume
2022-04-30 00:00:00 UTC,1.8734724912419312,903780533.2014786,32190948.989058763
2022-05-01 00:00:00 UTC,1.7036978455346683,820357243.2613047,26962534.860939108
2022-05-02 00:00:00 UTC,1.7961467975498235,867221675.573173,38423307.78472318
2022-05-03 00:00:00 UTC,1.8133938739248816,879546908.2661232,41313791.64863609
2022-05-04 00:00:00 UTC,1.769237549617929,859711566.6956563,25772493.988466803
2022-05-05 00:00:00 UTC,2.019046374008284,984907803.6383399,65752392.64090558
2022-05-06 00:00:00 UTC,1.7932326161654821,876800548.3251693,52460413.77262361
2022-05-07 00:00:00 UTC,1.8407907018453622,902725517.9510581,40940383.55132051
2022-05-08 00:00:00 UTC,1.7316762337991707,852227122.1206982,30042900.002422426
2022-05-09 00:00:00 UTC,1.6426774414110963,809820614.273054,30352447.16331522
2022-05-10 00:00:00 UTC,1.370255577672997,684920616.6775658,43043623.280556746
2022-05-11 00:00:00 UTC,1.4262921344387598,706562546.9484336,56230008.30823692
2022-05-12 00:00:00 UTC,0.9905680907798723,493959582.8783229,65935417.69040095
2022-05-13 00:00:00 UTC,0.9577308644509177,479282321.1967091,63993867.82961881
2022-05-14 00:00:00 UTC,1.0436751731736587,521879101.52678806,52439613.214291036
2022-05-15 00:00:00 UTC,1.0939888846688475,546377072.7200063,34078755.608970866
2022-05-16 00:00:00 UTC,1.159343453613937,582881755.3563817,28065831.421896115
2022-05-17 00:00:00 UTC,1.045953618783628,528138732.05662507,28118582.367748637
2022-05-18 00:00:00 UTC,1.1036107185426587,557946608.9808097,21797804.230752315
2022-05-19 00:00:00 UTC,0.9895481281948173,502373099.98087597,22219637.08614905
2022-05-20 00:00:00 UTC,1.047258982019433,532312362.12504333,28211066.287946198
2022-05-21 00:00:00 UTC,0.9917371722554226,505689219.44071853,19593116.5661454
2022-05-22 00:00:00 UTC,1.0163914662048992,520821917.80478907,16664780.817917256
2022-05-23 00:00:00 UTC,1.021565289513223,524732991.37684005,21007775.742932726
2022-05-24 00:00:00 UTC,0.9871315971501207,508300838.8709099,30835693.107128575
2022-05-25 00:00:00 UTC,1.0140248017071585,523566524.1772573,34026550.78046803
2022-05-26 00:00:00 UTC,0.9799237918386772,507758856.550572,20772577.978456844
2022-05-27 00:00:00 UTC,0.8611383291313659,449032027.3317377,33770785.82850783
2022-05-28 00:00:00 UTC,0.810610459436528,422149698.1040472,20870096.195638157
2022-05-29 00:00:00 UTC,0.8446369460876325,441291159.3438637,12456882.542237895
2022-05-30 00:00:00 UTC,0.8895220575378419,462288555.805171,15659138.05935536
2022-05-31 00:00:00 UTC,0.9848143352428694,517197358.1876063,30567315.859073445
2022-06-01 00:00:00 UTC,0.9618842861689049,506463567.5383157,26655134.765563503
2022-06-02 00:00:00 UTC,0.870485943570641,459361226.9447817,21896217.657787547
2022-06-03 00:00:00 UTC,0.8766010274703354,465732169.7748524,16544332.15706288
2022-06-04 00:00:00 UTC,0.8473357076374576,447778150.1028989,15004716.362414408
2022-06-05 00:00:00 UTC,0.8441565252400407,448456881.1692897,10670462.656464946
2022-06-06 00:00:00 UTC,0.8390917480425233,448454982.7454036,11223395.264762979
2022-06-07 00:00:00 UTC,0.8710333489868708,466216489.5683712,22569451.514215626
2022-06-08 00:00:00 UTC,0.8636404114618185,463840573.9988473,39949187.89104184
2022-06-09 00:00:00 UTC,0.8395515538685312,451049600.18850595,20996579.84686115
2022-06-10 00:00:00 UTC,0.8262555488079644,444865668.2834314,13933061.277113028
2022-06-11 00:00:00 UTC,0.765959156422145,413394247.1840313,18354779.569291946
2022-06-12 00:00:00 UTC,0.7159930205636827,387192481.5125886,38617243.18346149
2022-06-13 00:00:00 UTC,0.633834881068202,347115650.5123379,31656797.38489701
2022-06-14 00:00:00 UTC,0.6263525180996388,338555599.2321394,40051108.73767308
2022-06-15 00:00:00 UTC,0.6590633113775742,358537902.8016608,34459088.82019447
2022-06-16 00:00:00 UTC,0.694018351638075,379854906.8240949,27866339.688954566
2022-06-17 00:00:00 UTC,0.595059909156333,326689981.48234993,23914599.01562376
2022-06-18 00:00:00 UTC,0.6078255532067651,335434897.0725485,13068229.980156101
2022-06-19 00:00:00 UTC,0.5791505854267337,318412753.9859683,15827756.856686607
2022-06-20 00:00:00 UTC,0.6232927172461694,344500675.68790066,19231611.801365227
2022-06-21 00:00:00 UTC,0.6274735724958326,347112925.8874441,16633512.841463063
2022-06-22 00:00:00 UTC,0.6396210553646888,355050536.7017998,19848394.477569666
2022-06-23 00:00:00 UTC,0.6088031991342255,339491564.201226,15844904.998279562
2022-06-24 00:00:00 UTC,0.6445334203371231,360129681.0750697,12611988.070016343
2022-06-25 00:00:00 UTC,0.6726784713309568,378774727.6873557,23826269.96528961
2022-06-26 00:00:00 UTC,0.7443126644159646,417760287.2528221,52537639.35558332
2022-06-27 00:00:00 UTC,0.6791264425538807,382307712.59664947,20508181.305095736
2022-06-28 00:00:00 UTC,0.6883832985403195,388603822.58473104,14177130.622952575
2022-06-29 00:00:00 UTC,0.6546821778892499,368809565.92009896,14289911.560828084
2022-06-30 00:00:00 UTC,0.6240164921948962,354380277.15187603,17816353.46517022
2022-07-01 00:00:00 UTC,0.6037950936703916,340429308.3184981,16485215.481358524
2022-07-02 00:00:00 UTC,0.6113132573173479,349761801.8794043,13467732.013164852
2022-07-03 00:00:00 UTC,0.6222142237213023,355113786.96766526,8298261.690046413
2022-07-04 00:00:00 UTC,0.6187662520109541,354145911.3470628,8613221.182800673
2022-07-05 00:00:00 UTC,0.6482497337861588,371258402.76736015,8778867.097778177
2022-07-06 00:00:00 UTC,0.6505417632833785,374764339.7902505,16085414.817264276
2022-07-07 00:00:00 UTC,0.6704184846970974,386691894.22689605,18411257.09773149
2022-07-08 00:00:00 UTC,0.7128701985853543,411539026.32695925,21045857.43978414
2022-07-09 00:00:00 UTC,0.690268887935055,400657849.0269859,19055065.365322053
2022-07-10 00:00:00 UTC,0.6974889731116629,406147702.215097,10316282.677642366
2022-07-11 00:00:00 UTC,0.6709873687748281,390935161.0005409,9644318.007841567
2022-07-12 00:00:00 UTC,0.6448984796814303,376730168.3252195,15429576.696880095
2022-07-13 00:00:00 UTC,0.6348955479178083,375543166.22365266,19683611.258055836
2022-07-14 00:00:00 UTC,0.6565304927409803,385671065.93483746,13279821.731913825
2022-07-15 00:00:00 UTC,0.665780805707212,391660696.4856008,10779008.914502177
2022-07-16 00:00:00 UTC,0.6685029082811484,392649010.8412575,11634686.303704508
2022-07-17 00:00:00 UTC,0.6858129326328396,402526876.160512,9967902.640797159
2022-07-18 00:00:00 UTC,0.6718849885839098,396095207.9768907,9744254.536283309
2022-07-19 00:00:00 UTC,0.7181292688860457,420743088.64449185,20769356.08759703
2022-07-20 00:00:00 UTC,0.7883823013234683,463804984.6227444,40783351.04798619
2022-07-21 00:00:00 UTC,0.736151731170578,435817465.0432581,26330863.892675556
2022-07-22 00:00:00 UTC,0.7350109541580411,433326067.1090532,19692622.94772907
2022-07-23 00:00:00 UTC,0.7217716711316173,426193737.5909014,16032453.422749503
2022-07-24 00:00:00 UTC,0.7351741099249477,431991677.1693864,18404025.43951971
2022-07-25 00:00:00 UTC,0.7480014131646203,441632434.3529244,17670683.89470541
2022-07-26 00:00:00 UTC,0.662828738618618,392522534.95193493,20316320.405785184
2022-07-27 00:00:00 UTC,0.6597558802174841,388318755.2248075,11587561.108240955
2022-07-28 00:00:00 UTC,0.7189480036034722,422798822.67290366,16022615.054859778
2022-07-29 00:00:00 UTC,0.753605713439065,443332753.42428493,20750368.249491468
2022-07-30 00:00:00 UTC,0.762215567785297,452107012.5104711,18789466.326840993
2022-07-31 00:00:00 UTC,0.7905323683898755,461049272.25730187,26444592.876096353
2022-08-01 00:00:00 UTC,0.7777182176145563,458789375.89021677,17510522.361462224
2022-08-02 00:00:00 UTC,0.791716288597912,463280513.6002978,19483770.091519743
2022-08-03 00:00:00 UTC,0.7833834066951355,463066305.397953,18023332.403240424
2022-08-04 00:00:00 UTC,0.7891459926766762,462376572.33063656,19385204.27862513
2022-08-05 00:00:00 UTC,0.7839249855433923,460590238.38167965,18299212.82273446
2022-08-06 00:00:00 UTC,0.8528194359691527,500200661.0924951,22193106.64918016
2022-08-07 00:00:00 UTC,0.8396633175013833,493190552.39848953,21482053.12735027
2022-08-08 00:00:00 UTC,0.8588427262431498,504150225.30005336,13192148.427340228
2022-08-09 00:00:00 UTC,0.8967805272702248,527885396.52741075,26877770.26839658
2022-08-10 00:00:00 UTC,0.9568547889505418,562523431.3571602,72838665.62325796
2022-08-11 00:00:00 UTC,0.9738009160024926,571180165.3596187,39135313.44651836
2022-08-12 00:00:00 UTC,0.9290795479071692,546232715.11635,23521405.265054293
2022-08-13 00:00:00 UTC,0.9356350378125206,550847870.8383815,15706856.371288316
2022-08-14 00:00:00 UTC,0.9195129317599591,540993297.6220199,12421056.18247408
2022-08-15 00:00:00 UTC,0.8956503600586501,525674161.791051,14260262.461651847
2022-08-16 00:00:00 UTC,0.8587707060273383,505457403.0154775,22444870.650437694
2022-08-17 00:00:00 UTC,0.841270703748392,494867489.2956484,13828536.969318034
2022-08-18 00:00:00 UTC,0.7792222241525188,459085183.7038074,17376302.10845571
2022-08-19 00:00:00 UTC,0.7473322272230473,441203650.97155327,12806012.552952802
2022-08-20 00:00:00 UTC,0.7095125963679576,415966960.3828875,19913653.3337311
2022-08-21 00:00:00 UTC,0.7080090728929215,417094977.1590468,14351852.042159457
2022-08-22 00:00:00 UTC,0.732249769115671,430252315.84555656,11201512.470040172
2022-08-23 00:00:00 UTC,0.7229135225419114,424083150.5729992,12323683.433690732
2022-08-24 00:00:00 UTC,0.7328160581959153,430977019.5934745,14192748.18674072
2022-08-25 00:00:00 UTC,0.7258843179941823,427144505.96538204,10632159.832367692
2022-08-26 00:00:00 UTC,0.7245842591669734,426567629.23189294,9047379.04610597
2022-08-27 00:00:00 UTC,0.6512410219619206,383093380.3455416,13164664.465195972
2022-08-28 00:00:00 UTC,0.6633371606921326,390484333.3610412,10888051.721174499
2022-08-29 00:00:00 UTC,0.6500710269877822,383583292.787916,8218412.216397056
2022-08-30 00:00:00 UTC,0.6962099212639867,410124184.7917981,12818743.101632455
2022-08-31 00:00:00 UTC,0.6715793876027553,397496018.6495508,11609331.564035442
2022-09-01 00:00:00 UTC,0.6648732480218713,391328730.08516777,10802694.848542165
2022-09-02 00:00:00 UTC,0.6688384556860741,393117352.1277467,9204234.753370395
2022-09-03 00:00:00 UTC,0.6591084408401077,387987310.98336536,9174922.33829362
2022-09-04 00:00:00 UTC,0.6714704309742177,395604358.0385307,9272603.320117
2022-09-05 00:00:00 UTC,0.6728177374368342,396026421.2500436,9888926.135353372
2022-09-06 00:00:00 UTC,0.6624435617862657,390506967.11660695,7917815.510188257
2022-09-07 00:00:00 UTC,0.6283713500393359,369536031.36625004,12984683.955810845
2022-09-08 00:00:00 UTC,0.6554831586983078,386657594.3458644,10329963.59456475
2022-09-09 00:00:00 UTC,0.6513140550691298,383010067.36951286,9622053.006406076
2022-09-10 00:00:00 UTC,0.6851518889317548,403263642.6366322,14420102.257294556
2022-09-11 00:00:00 UTC,0.6870867824235304,404255454.6643065,9532746.919115921
2022-09-12 00:00:00 UTC,0.6844416181017355,402632129.2710885,11647112.046689881
2022-09-13 00:00:00 UTC,0.6719940119602671,395022489.8843369,15035087.020427544
2022-09-14 00:00:00 UTC,0.6097481308313951,358971333.4132558,18795844.83945525
2022-09-15 00:00:00 UTC,0.6321365881529366,371832779.54232794,15854317.595475227
2022-09-16 00:00:00 UTC,0.6044211900301728,355762181.4948086,11222508.399779573
2022-09-17 00:00:00 UTC,0.6060418188435684,356616227.7399342,9422185.609372823
2022-09-18 00:00:00 UTC,0.6231678056303688,366850289.45641506,7014772.554862433
2022-09-19 00:00:00 UTC,0.5898075497537779,347302806.9073569,9775241.08683883
2022-09-20 00:00:00 UTC,0.5962586178054764,351521112.75939333,10278112.887384834
2022-09-21 00:00:00 UTC,0.5716123106487199,336811767.6045077,8964918.06684042
2022-09-22 00:00:00 UTC,0.5719847511622419,336892237.0225819,12802367.872799868
2022-09-23 00:00:00 UTC,0.6024687801471381,354296417.4050377,9270472.459662588
2022-09-24 00:00:00 UTC,0.5952255097951685,350966449.64023274,11475964.004708586
2022-09-25 00:00:00 UTC,0.5935063321628994,349859428.9056714,9083994.788158704
2022-09-26 00:00:00 UTC,0.5750484090967332,338083708.01568586,7707355.452947364
2022-09-27 00:00:00 UTC,0.5936209235362,407884697.55261165,11417847.53629081
2022-09-28 00:00:00 UTC,0.5898596800713455,406595893.654453,18561678.303069707
2022-09-29 00:00:00 UTC,0.5952308398921412,410803723.0875096,11372436.34363313
2022-09-30 00:00:00 UTC,0.59618234755411,411870352.92449087,12213087.945859756
2022-10-01 00:00:00 UTC,0.5905191325790082,408485565.813379,10677037.184322556
2022-10-02 00:00:00 UTC,0.5822726881365946,404212822.3959774,6603588.68031643
2022-10-03 00:00:00 UTC,0.576732458496603,400977654.02574635,6793370.295976918
2022-10-04 00:00:00 UTC,0.5948737823461479,413844483.85890913,8656379.320289943
2022-10-05 00:00:00 UTC,0.5971518689580562,416268496.0487266,9110402.224274091
2022-10-06 00:00:00 UTC,0.591907033117276,413000633.66595316,8370618.730890982
2022-10-07 00:00:00 UTC,0.5859446646269896,409607265.9896612,8933419.491473312
2022-10-08 00:00:00 UTC,0.583428543486485,407686455.8649531,6733427.214352616
2022-10-09 00:00:00 UTC,0.581190980350994,407586170.71878904,4613441.862727876
2022-10-10 00:00:00 UTC,0.5862209924772813,410478017.71623045,4287205.188372208
2022-10-11 00:00:00 UTC,0.5729234914320498,403401592.8419545,5030006.47151161
2022-10-12 00:00:00 UTC,0.553023406175705,389227235.28404355,7607399.581743218
2022-10-13 00:00:00 UTC,0.5557102682030688,392186719.0815548,6170232.978282615
2022-10-14 00:00:00 UTC,0.536829365354779,379410635.6401951,12057089.801146265
2022-10-15 00:00:00 UTC,0.5279427337998452,373041589.28583133,7005677.430366505
2022-10-16 00:00:00 UTC,0.5333970026835054,377794207.29101163,5533753.07583772
2022-10-17 00:00:00 UTC,0.5446977753331342,386766393.059248,5264363.887403101
2022-10-18 00:00:00 UTC,0.5714783399756849,406128665.55714333,17915264.734780066
2022-10-19 00:00:00 UTC,0.550131143591621,392106184.7341494,7331597.59553964
2022-10-20 00:00:00 UTC,0.5347620571037407,382338298.7396459,8170641.520501046
2022-10-21 00:00:00 UTC,0.532842950784306,380594070.3388332,7754010.7029064065
2022-10-22 00:00:00 UTC,0.5390381919100415,385187737.5291327,7037797.516723929
2022-10-23 00:00:00 UTC,0.5480599506099023,392685037.9826237,5486093.125174933
2022-10-24 00:00:00 UTC,0.5447602689979841,390966859.7094194,8143180.137349584
2022-10-25 00:00:00 UTC,0.5307186759461967,381310258.6544097,10182721.546353646
2022-10-26 00:00:00 UTC,0.557097444146994,401045408.3601155,21895591.2197021
2022-10-27 00:00:00 UTC,0.6133431838335054,441677867.56027496,29410623.75807091
2022-10-28 00:00:00 UTC,0.6034640398788828,435603496.16420764,33207883.866637077
2022-10-29 00:00:00 UTC,0.6324471349743982,458230009.5169514,20296135.10772705
2022-10-30 00:00:00 UTC,0.716563515094139,517421694.8565979,152127361.3319229
2022-10-31 00:00:00 UTC,0.6926540774418343,501775559.0430622,46398007.950093806
2022-11-01 00:00:00 UTC,0.6860970142767966,498567644.9491226,27405496.83142456
2022-11-02 00:00:00 UTC,0.6720450076965777,488738362.0705479,28217349.154931333
2022-11-03 00:00:00 UTC,0.7022534959993522,512010289.8607219,59575062.784789145
2022-11-04 00:00:00 UTC,0.7276106966998724,529596258.9709761,73076588.19352122
2022-11-05 00:00:00 UTC,0.776946803719156,569584232.2250491,46100705.63754035
2022-11-06 00:00:00 UTC,0.74890139784965,548549091.2941258,30548397.333869994
2022-11-07 00:00:00 UTC,0.6906775509764459,506748151.01886857,20985366.682440277
2022-11-08 00:00:00 UTC,0.7199708541565057,528311504.127045,25126920.786162674
2022-11-09 00:00:00 UTC,0.6499133528360181,477325737.2346641,55812197.50872542
2022-11-10 00:00:00 UTC,0.5489515068658717,405217758.1696958,42660105.2191381
2022-11-11 00:00:00 UTC,0.6035323395156316,445254998.3554495,28184304.517530106
2022-11-12 00:00:00 UTC,0.5672028485803514,417430372.10501075,22141801.27485537
2022-11-13 00:00:00 UTC,0.5506266108086862,405632877.4344649,17671819.870035473
2022-11-14 00:00:00 UTC,0.5339343485223011,394492147.1591051,21390391.707182664
2022-11-15 00:00:00 UTC,0.5326458029514892,396543077.8680881,18066118.999572497
2022-11-16 00:00:00 UTC,0.5648932384082345,419726034.4467707,23907742.037072826
2022-11-17 00:00:00 UTC,0.5697226090324662,422235347.373915,10872731.663549248
2022-11-18 00:00:00 UTC,0.5578844085868018,415273847.4632071,9461103.97174864
2022-11-19 00:00:00 UTC,0.5573781111594746,415897530.136218,8961064.777873361
2022-11-20 00:00:00 UTC,0.5750772320473732,428733009.80377555,19083628.63642218
2022-11-21 00:00:00 UTC,0.5314775814269777,397888256.79962933,18202093.277835663
2022-11-22 00:00:00 UTC,0.5201075197072645,389514049.2921652,13779020.231304789
2022-11-23 00:00:00 UTC,0.535794311158865,402220990.21287817,22912446.62374149
2022-11-24 00:00:00 UTC,0.5536002605931638,416474668.4088484,13149806.256132908
2022-11-25 00:00:00 UTC,0.5496516853056022,413351214.9136218,9298416.496256929
2022-11-26 00:00:00 UTC,0.5377626332736063,403246899.2417561,6846568.822870448
2022-11-27 00:00:00 UTC,0.5444914934920568,410481486.7853982,7407983.067606262
2022-11-28 00:00:00 UTC,0.5688755722260858,429557990.7439075,20802363.930067506
2022-11-29 00:00:00 UTC,0.5557284821407257,419113428.00019187,20840032.421993773
2022-11-30 00:00:00 UTC,0.5659771245135752,428518025.1578256,10903559.407991445
2022-12-01 00:00:00 UTC,0.583012454419682,442656782.57244325,11926018.01928198
2022-12-02 00:00:00 UTC,0.5666573178132319,430298641.4570218,8667467.742632087
2022-12-03 00:00:00 UTC,0.5772814498269375,439078677.7295733,8677027.94593732
2022-12-04 00:00:00 UTC,0.5582702786146654,427050015.96865183,6239166.825560252
2022-12-05 00:00:00 UTC,0.5803803212871237,442372341.1491455,16340946.068584058
2022-12-06 00:00:00 UTC,0.5651976180143631,431712043.10012853,10136492.034238786
2022-12-07 00:00:00 UTC,0.5672270358819632,433472050.40458876,12223730.666791128
2022-12-08 00:00:00 UTC,0.5472481545723652,418988412.3302443,8505673.81225203
2022-12-09 00:00:00 UTC,0.5586621702549486,428647146.64534104,7193030.960075336
2022-12-10 00:00:00 UTC,0.5457620210640435,418908659.039312,8631903.587476455
2022-12-11 00:00:00 UTC,0.5599540100198153,430489618.4275064,9721830.099230316
2022-12-12 00:00:00 UTC,0.5577904252621548,429709705.45972246,9599887.35601391
2022-12-13 00:00:00 UTC,0.5507726911134196,422185580.0957378,9066380.259706797
2022-12-14 00:00:00 UTC,0.5505978670952149,425807931.1667748,11827870.394182133
2022-12-15 00:00:00 UTC,0.5561483552758918,429724058.6287611,12941719.102325795
2022-12-16 00:00:00 UTC,0.5403025272664693,418552136.1283865,7058069.035663659
2022-12-17 00:00:00 UTC,0.49964481375369935,385629217.69860077,9755398.86718359
2022-12-18 00:00:00 UTC,0.4808742907821721,373630666.4485395,14367816.93755366
2022-12-19 00:00:00 UTC,0.4774559995107988,371462624.43383706,9509944.21994066
2022-12-20 00:00:00 UTC,0.4658657934217402,362679513.283621,9810712.403246388
2022-12-21 00:00:00 UTC,0.48996473520712347,381565791.17485785,14727514.962668976
2022-12-22 00:00:00 UTC,0.47136999618747333,368473343.4528378,6836743.276393117
2022-12-23 00:00:00 UTC,0.47828656009904325,373641903.7131993,5922126.19337492
2022-12-24 00:00:00 UTC,0.4718730527289128,369234760.7035458,5209006.148186516
2022-12-25 00:00:00 UTC,0.47194390631984584,368202545.5318505,3956137.613052575
2022-12-26 00:00:00 UTC,0.4677289141685963,367084715.4096516,3656533.2352758674
2022-12-27 00:00:00 UTC,0.47835225718732505,376306352.1467223,4301407.193121231
2022-12-28 00:00:00 UTC,0.4740777173148114,373182307.62476987,6115110.706626336
2022-12-29 00:00:00 UTC,0.4508920053455876,355242927.3684468,8156623.985013077
2022-12-30 00:00:00 UTC,0.4509630591927288,355999098.72513574,5483806.9596538395
2022-12-31 00:00:00 UTC,0.43897376178790787,347093989.33772206,6874528.981085814
2023-01-01 00:00:00 UTC,0.4342633655693652,343819012.0418895,5883103.171647504
2023-01-02 00:00:00 UTC,0.433452155456019,345047715.3594724,6964071.993878938
2023-01-03 00:00:00 UTC,0.43598843768297024,346245470.68391967,7828231.717372496
2023-01-04 00:00:00 UTC,0.4637092801940216,367998142.02049077,19007877.4708491
2023-01-05 00:00:00 UTC,0.46358784982969464,368543840.5842573,14553999.59540438
2023-01-06 00:00:00 UTC,0.45034022126837114,358922275.48832285,8154746.629845295
2023-01-07 00:00:00 UTC,0.4495916191427986,358271465.55217826,11378059.861471113
2023-01-08 00:00:00 UTC,0.4458809441202803,356409221.2315995,6802406.748536635
2023-01-09 00:00:00 UTC,0.4660878436390949,372177261.08998793,9507738.372447174
2023-01-10 00:00:00 UTC,0.47335236077637083,379216535.45377874,19228932.922923937
2023-01-11 00:00:00 UTC,0.48202827773901485,386806246.9730111,11819238.313711375
2023-01-12 00:00:00 UTC,0.5124164934684968,414487172.2885627,51704299.068914406
2023-01-13 00:00:00 UTC,0.5134818795316438,412652654.90628797,36011688.13131142
2023-01-14 00:00:00 UTC,0.5362499343704911,432058427.82953274,20827649.57696526
2023-01-15 00:00:00 UTC,0.5646435948670379,457039603.66963315,32126270.95675975
2023-01-16 00:00:00 UTC,0.554692035773763,448273751.18838537,20202745.62285121
2023-01-17 00:00:00 UTC,0.5714531121361733,461676976.9943622,24791479.928376142
2023-01-18 00:00:00 UTC,0.5543204718091492,449006152.2626984,15685657.935338559
2023-01-19 00:00:00 UTC,0.5148158386159151,417134541.7284628,23559039.74352757
2023-01-20 00:00:00 UTC,0.5258118919995441,426589810.9442757,15188793.386603162
2023-01-21 00:00:00 UTC,0.5628958024871278,456655302.9892613,19466348.95799599
2023-01-22 00:00:00 UTC,0.5700643789002464,465443670.4717825,30017672.80770979
2023-01-23 00:00:00 UTC,0.5935452600368807,482558998.886655,39569153.38967381
2023-01-24 00:00:00 UTC,0.5908261026837309,481495887.37905437,26601668.757407892
2023-01-25 00:00:00 UTC,0.5564463579608776,454667318.6660377,27155035.236256674
2023-01-26 00:00:00 UTC,0.6876278841399072,560549456.3408695,104915250.52197611
2023-01-27 00:00:00 UTC,0.6644217842322111,544517877.097213,92567830.43294774
2023-01-28 00:00:00 UTC,0.6620290846882504,542966761.5491184,50226208.02273903
2023-01-29 00:00:00 UTC,0.6437286728555309,528507181.400423,22447318.93090723
2023-01-30 00:00:00 UTC,0.7780590153027062,631516728.9811823,78842918.06559297
2023-01-31 00:00:00 UTC,0.760634742717593,624435696.1155744,264188132.7674808
2023-02-01 00:00:00 UTC,0.848212739485607,697239997.8217354,223974890.23709416
2023-02-02 00:00:00 UTC,0.8865911427632914,731273074.1146425,150511463.4691226
2023-02-03 00:00:00 UTC,0.8398297379560938,693104339.2142403,122176721.14104442
2023-02-04 00:00:00 UTC,0.8569057920836669,712519501.8202326,135749874.1445748
2023-02-05 00:00:00 UTC,0.8146641327509937,677044631.1112831,68364248.08912471
2023-02-06 00:00:00 UTC,0.7976163628838973,662685607.8587525,84573643.6268553
2023-02-07 00:00:00 UTC,0.7982777504343982,658291559.9354366,99229431.34011088
2023-02-08 00:00:00 UTC,0.8608218015984592,715533626.6865312,122231220.52553964
2023-02-09 00:00:00 UTC,0.8258128195388731,687362991.416149,80152696.34203583
2023-02-10 00:00:00 UTC,0.739912009450583,615482193.1261612,163065949.04749426
2023-02-11 00:00:00 UTC,0.8853556701145051,739484323.1009692,325716742.34156126
2023-02-12 00:00:00 UTC,1.1311143454325394,945950282.2498271,373272826.7750711
2023-02-13 00:00:00 UTC,1.000332420606116,838477893.8026938,305607956.4782936
2023-02-14 00:00:00 UTC,0.931418972184878,780637131.7450762,218171214.12891063
2023-02-15 00:00:00 UTC,1.042100094162436,873132264.3646445,209729958.14830208
2023-02-16 00:00:00 UTC,1.1949851186915161,1002913341.0818657,224313325.88368565
2023-02-17 00:00:00 UTC,1.0578442044754472,888692395.083692,231282708.53072125
2023-02-18 00:00:00 UTC,1.078714497981926,908139398.6953104,142089814.33626127
2023-02-19 00:00:00 UTC,1.0551518633561472,888139235.765619,102604818.78775898
2023-02-20 00:00:00 UTC,0.994598695607475,844036957.7072124,90214218.26528163
2023-02-21 00:00:00 UTC,1.075151854784591,903151992.0820814,110762978.71107508
2023-02-22 00:00:00 UTC,0.9719370497640615,822400978.8137999,102736829.45180582
2023-02-23 00:00:00 UTC,0.9853251671232254,835353328.0802932,94332289.10797815
2023-02-24 00:00:00 UTC,0.9921621410425943,838554723.8676182,100616088.32600568
2023-02-25 00:00:00 UTC,0.9516489094562776,808267178.3056716,77352878.17020746
2023-02-26 00:00:00 UTC,0.9276441124076401,787866239.179338,62068988.55394224
2023-02-27 00:00:00 UTC,0.9538649820643215,811032529.5065888,48082705.04631609
2023-02-28 00:00:00 UTC,0.9412173070136911,801241607.1801325,55991660.10057439
2023-03-01 00:00:00 UTC,0.9355092296541934,795748807.8057218,82906537.53879547
2023-03-02 00:00:00 UTC,0.9847364081000184,840437580.3356553,70040761.39366263
2023-03-03 00:00:00 UTC,0.9746929520032406,835284690.6221886,94709045.22578377
2023-03-04 00:00:00 UTC,0.8809510960891919,753763597.5389922,79926732.30361673
2023-03-05 00:00:00 UTC,0.8227340582527242,704901916.5881121,35015987.88733817
2023-03-06 00:00:00 UTC,0.8234636089505685,704079695.590791,26630684.26524685
2023-03-07 00:00:00 UTC,0.8140062488352475,697760283.9354842,29171884.854019586
2023-03-08 00:00:00 UTC,0.7803374109570462,669444416.6576045,38498791.16329441
2023-03-09 00:00:00 UTC,0.7079872150056142,612127092.2806942,42727887.80363813
2023-03-10 00:00:00 UTC,0.6701735841687854,576187926.6204909,59051549.380954236
2023-03-11 00:00:00 UTC,0.6360282998341946,553227451.078797,108136000.99802403
2023-03-12 00:00:00 UTC,0.6166322301220275,531642984.82620585,66138979.47393041
2023-03-13 00:00:00 UTC,0.6949220599106735,597697142.236086,62836187.01633518
2023-03-14 00:00:00 UTC,0.738261426369955,639922591.5852798,96627061.12498312
2023-03-15 00:00:00 UTC,0.807931021955265,699010114.6673831,110950792.63336803
2023-03-16 00:00:00 UTC,0.7764989276501495,674025981.1323098,146925113.9345642
2023-03-17 00:00:00 UTC,0.8073461806951567,702369601.9154209,74102731.51545477
2023-03-18 00:00:00 UTC,0.8879485773922209,767368475.4009902,120558895.38973907
2023-03-19 00:00:00 UTC,0.851437041530572,740527767.4276237,142823886.94719675
2023-03-20 00:00:00 UTC,0.8755846240510966,768201309.6781192,93641864.5290997
2023-03-21 00:00:00 UTC,0.7976526073051439,695066674.4148496,111241991.59420502
2023-03-22 00:00:00 UTC,0.846723833389059,737604462.8895391,49964666.80558752
2023-03-23 00:00:00 UTC,0.8114549895226121,704726595.1363856,76925965.81120722
2023-03-24 00:00:00 UTC,0.8823907381738767,765801514.4089646,49823915.39699393
2023-03-25 00:00:00 UTC,0.8316232253896061,730526271.3283547,98606833.19048215
2023-03-26 00:00:00 UTC,0.8001491915806632,697852345.8465658,61121549.96178136
2023-03-27 00:00:00 UTC,0.8121613076075068,713160282.9742695,48238922.692446366
2023-03-28 00:00:00 UTC,0.7332853184020014,642027660.0460596,54486613.76349134
2023-03-29 00:00:00 UTC,0.7499668986861249,655284604.1884763,46198263.97478356
